query,prod_nm,prod_mid,profit,ctr,profit_rank
富士山一日遊,富士山一日遊|新倉山淺間公園或富士山五合目&忍野八海&禦殿場OUTLETS或泡溫泉|東京出發,261745,28,0.0,8
富士山一日遊,日本富士山一日遊｜河口湖・忍野八海・御殿場Outlet・可選溫泉體驗（東京銀座出發）,10999,24,21.77,9
富士山一日遊,【日本】富士山一日遊｜河口湖・淺間神社・忍野八海・富士五合目｜東京出發,140458,22,8.82,10
富士山二日遊,日本富士山2日遊｜雙湖美景 河口湖纜車・山中湖騎行・忍野八海・新倉山淺間公園・溫泉抹茶體驗｜贈送咖啡或茶水,251848,165,28.37,1
富士山二日遊,關東富士山兩日遊｜富士山五合目or新倉山淺間公園＆河口湖＆大湧谷＆蘆之湖＆湖上鳥居＆大室山＆鎌倉江之電＆修善寺溫泉街｜包含百年溫泉酒店住宿｜東京出發,146954,141,40.41,2
富士山五合目,【1人成團】富士山經典一日遊｜富士山五合目・河口湖・忍野八海・御殿場Outlet｜可升級獨家A5頂級黑毛和牛「神戶牛」（東京出發）,148912,30,14.29,1
富士山五合目,【富士山網紅打卡一日遊】富士山五合目、河口湖、富士本町通、忍野八海（東京出發）,185032,14,31.58,2
富士山五合目,【日本】富士山一日遊｜河口湖・淺間神社・忍野八海・富士五合目｜東京出發,140458,9,26.32,3
富士山包車,【專享包車】 東京市區，富士山，箱根，鎌倉，伊豆，熱海，輕井澤，成田機場接送， 客製化包車一日遊,9558,185,32.87,1
富士山包車,富士山私人包車一日遊｜東京出發・專屬司機接送・彈性客製化行程,529538,159,40.56,2
富士山包車,【專屬包車】日本東京市區、市區周邊、富士山、箱根、鎌倉、熱海、伊豆、輕井澤、長野、日光包車一日遊,161744,130,36.57,3
富士山包車,日本東京包車｜東京市區・富士山・箱根・鐮倉・輕井澤・伊豆・川越・長野・日光等地區客製化包車,131172,110,26.22,4
富士山包車,東京近郊包車服務｜10小時私人包車觀光一日游｜富士山/箱根/鎌倉/日光,573137,26,26.06,5
富士山河口湖,【東京富士山一日遊】河口湖・富岳風穴・鳴沢冰穴・忍野八海（保證有位）,12319,38,35.71,1
富士山河口湖,【1人成團｜贈送纜車體驗】富士山打卡一日遊｜河口湖天上山公園纜車＋忍野八海＋羅森便利店＋淺間公園 (東京出發),150665,20,20.0,2
富士山河口湖,富士山六景熱門打卡拍照一日遊｜淺間公園&日川時計店&忍野八海&河口湖大石公園&羅森便利商店&山中湖餵天鵝（中英韓文服務）,266389,19,11.76,3
富士山河口湖一日遊,富士山私人包車一日遊｜東京出發・專屬司機接送・彈性客製化行程,529538,63,66.67,1
富士山登山,富士山登山之旅：吉田路線【從新宿出發】,271691,274,38.55,1
富士山登山,日本富士山2日登山行程｜專業嚮導帶隊・入住山屋含餐・登頂證明＋限定點心｜東京出發,579065,124,18.06,2
富士山登山,【保證出發】世界遺產富士山登山之旅（2天1晚）（東京/新宿出發）,282518,62,28.85,3
富士山登山,【專業富士山登山嚮導隨行】1泊2日八合目住宿・東京出發富士山登山吉田路線巴士團＜現場提供英語・中文服務＞,185465,43,34.24,4
富士山登頂,日本富士山2日登山行程｜專業嚮導帶隊・入住山屋含餐・登頂證明＋限定點心｜東京出發,579065,167,23.4,1
富士山登頂,富士山登山之旅：吉田路線【從新宿出發】,271691,86,28.13,2
富士山登頂,【富士山登山】入住頂上富士館・日語導遊同行・挑戰最短「富士宮路線」登上日本最高峰「劍峰」！富士山 2 日遊,570874,47,24.39,3
富士山登頂,【專業富士山登山嚮導隨行】1泊2日八合目住宿・東京出發富士山登山吉田路線巴士團＜現場提供英語・中文服務＞,185465,41,43.9,4
富士山芝櫻一日遊,日本東京富士山網紅打卡一日遊｜新倉山淺間公園・忍野八海・河口湖四季花海或富士山芝櫻祭｜東京出發（贈送草餅，可選含午餐方案）,184519,74,32.84,1
富士山芝櫻一日遊,日本富士山芝櫻祭一日遊｜河口湖・新倉山淺間公園・西湖療癒之雷根場（東京／新宿出發）,282267,42,39.58,2
富士急,日本富士急樂園門票,20133,33,50.0,1
富士急,【富士山限定賞櫻】 大石公園 X 「富士急樂園」木葉忍者村Naruto  泰國人氣奶油小熊Butterbear X 川越小江戶 冰川神社 ｜新宿出發,139363,11,16.67,2
富士急,【官方】富士急樂園直達巴士 - 含一日通票/優先入園券 | 即時預訂確認【東京出發/東京抵達】,166492,4,37.96,3
富士急樂園,【富士山限定賞櫻】 大石公園 X 「富士急樂園」木葉忍者村Naruto  泰國人氣奶油小熊Butterbear X 川越小江戶 冰川神社 ｜新宿出發,139363,32,30.51,1
富士急樂園,日本富士急樂園門票,20133,25,39.71,2
富士急樂園,【官方】富士急樂園直達巴士 - 含一日通票/優先入園券 | 即時預訂確認【東京出發/東京抵達】,166492,24,32.11,3
富士芝櫻,日本東京富士山網紅打卡一日遊｜新倉山淺間公園・忍野八海・河口湖四季花海或富士山芝櫻祭｜東京出發（贈送草餅，可選含午餐方案）,184519,69,36.59,1
富士芝櫻,日本富士山芝櫻祭一日遊｜河口湖・新倉山淺間公園・西湖療癒之雷根場（東京／新宿出發）,282267,34,38.98,2
富士芝櫻,【含 1 人成團方案】富士賞櫻採果一日遊｜富士五合目芝櫻祭＆山梨富士水果公園採草莓｜東京新宿出發,155293,10,27.17,3
富士芝櫻,山梨富士山芝櫻祭 預售門票,578342,2,18.18,4
富山,黑部立山雪牆絕景二日遊|立山黑部阿爾卑斯山路線大雪谷&秘境上高地（日本名古屋出發）,161560,205,4.69,1
富山,日本立山黑部阿爾卑斯路線一日遊（長野・金澤出發）｜含立山～扇澤交通套票・保證入山,573608,25,12.35,2
富山,KDDI (au)日本 eSIM｜無限流量 5G 高速上網｜全球最傑出的網路體驗,530339,7,0.0,3
富山,JR PASS北陸地區鐵路周遊券,20306,7,10.34,4
富田農場,【日本】北海道富良野一日遊｜美瑛青池．四季彩之丘．富田農場｜中英語服務,143730,12,29.27,1
富良野,【含 1 人成團方案～早鳥限時特惠｜45%OFF】北海道富良野一日遊｜富田農場彩虹花田&美瑛四季彩之丘&白金青池｜札幌出發,155294,134,44.23,1
富良野,北海道富良野＆美瑛一日遊｜富田農場薰衣草・青池・四季彩之丘｜可選哈密瓜吃到飽・札幌出發,11364,52,37.58,2
富良野,北海道富良野一日遊｜四季彩之丘&白金青池&白須瀑布&Herb Garden&拼布之路&七星之樹&富田農場（札幌出發）,166650,41,23.71,3
富良野,【日本】北海道富良野一日遊｜美瑛青池．四季彩之丘．富田農場｜中英語服務,143730,21,46.67,4
富良野,富良野拉維斯塔溫泉酒店,299271,20,19.35,5
富良野,薰衣草頂級旅館,299380,2,0.0,6
實體sim卡,日本eSIM卡｜每日吃到飽/500MB/1GB上網卡eSIM,131111,8,22.22,1
實體sim卡,【50% OFF】韓國 eSIM｜全韓雙電信覆蓋 高速上網｜支援全部 AI 應用 (ChatGPT/Gemini/Claude等),140215,3,0.0,2
實體sim卡,【50% OFF】韓國 eSIM 全韓國通用｜5G/4G無限流量｜KT SKT 支援保證穩定｜支援ChatGPT,138273,2,2.08,3
寧平,越南河內｜寧平自然一日遊：華閭 - 長安 - Hang Mua｜提供多語言導遊和行程選項,141804,52,32.26,1
寧平,寧平一日遊｜長安陸龍灣遊船 · 白亭 - 古都華閩 - 長安名勝群 - 三谷 - 杭麻（多語導遊及多種行程選擇）｜從越南河內 / 寧平出發,141800,43,31.43,2
寧平,河內寧平一日遊｜越南白亭寺&長安名勝群&越南長城探索之旅｜自選中英導遊｜河內出發,136903,26,32.32,3
寧平,從河內出發：寧平一日遊（Trang An 或 Tam Coc、Mua Cave、Hoa Lu 或 Bai Dinh）| 2天1夜選項,121163,5,23.39,4
寧平,【特惠】寧平 | 華閩古都及三谷/長安風景遊船之旅，豪華轎車接送自助午餐 | 河內出發,574736,5,19.35,5
寧平,寧平遺產一日遊（含自助午餐和豪華轎車接送）| 華齲 - 長安 - 舞洞 | 河內出發,574575,1,18.37,6
寮國,【8折優惠】寮國網卡｜UNITEL 原生4G 網路(非漫遊)  10天 15GB + 通話及簡訊 eSIM,164729,6,23.64,1
小三通,金廈小三通｜台灣機票＆機場碼頭接駁＆小三通船票｜台北/台中/高雄出發,143059,3547,56.63,1
小三通,金廈小三通｜機場碼頭接駁＆小三通船票,144962,123,24.34,2
小三通,金門金廈小三通船票套票・自由行套裝行程,150769,94,36.93,3
小三通套票,金門金廈小三通船票套票・自由行套裝行程,150769,26,62.3,1
小三通船票,金廈小三通｜機場碼頭接駁＆小三通船票,144962,59,50.0,1
小三通船票,金廈小三通｜台灣機票＆機場碼頭接駁＆小三通船票｜台北/台中/高雄出發,143059,51,26.26,2
小三通船票,金門金廈小三通船票套票・自由行套裝行程,150769,13,50.67,3
小倉城,北九州文化美食一日遊｜門司港＆唐戸海鮮市場・小倉城・宮地岳神社/河內藤園/奧特萊斯｜博多站出發,174689,49,26.72,1
小倉城,九州福岡賞紫藤花一日遊｜河內藤園&小倉城&門司港&赤間神宮（福岡出發）,267649,28,8.77,2
小倉城,日本九州 Fun Pass｜任選組合套票｜kyushu funPass,266121,3,8.79,3
小倉城,小倉城及小倉城庭園兩處景點聯票（福岡市/北九州市）,284265,2,39.52,4
小樽,北海道小樽神威岬一日遊｜神威岬・小樽運河・青之洞穴乘船・白色戀人公園｜札幌出發,284817,53,17.7,1
小樽,北海道一日遊｜積丹半島＆神威岬&小樽or余市採果（札幌出發）可選青之洞窟餵海鷗體驗,175838,14,9.15,2
小樽,北海道一日遊｜登別地獄谷+洞爺湖+浪漫小樽運河（札幌出發）,154129,13,9.88,3
小樽,北海道小樽天狗山纜車預售票,125844,10,11.27,4
小樽,北海道機場專車接送｜新千歲機場（CTS）⇌ 札幌市區／郊區（單程）接送,181311,8,0.0,5
小樽,日本新千歲機場巴士｜小樽往返直達巴士電子票券,528811,4,6.12,6
小樽,日本．北海道｜小樽貴賓館 Herring Goten Otaru VIP Hall 門票,35855,2,5.41,7
小樽運河,北海道小町 | 德國餐廳 小町倉庫1號店 (小町倉庫1號店) |僅座位預訂,241425,1,50.0,1
小港機場,機場接送｜小港機場至高雄市區專車接送,19394,11,30.88,1
小港機場,高雄小港機場巴士【台灣好行 111 路線】小港機場（KHH）— 台南市區,144365,5,24.44,2
小港機場,小港機場接送｜全省各區域往返小港機場.賓士商務車.賓士航空椅.五人座【送機.接機.包車】,251643,3,46.97,3
小港機場接送,小港機場接送｜全省各區域往返小港機場.賓士商務車.賓士航空椅.五人座【送機.接機.包車】,251643,41,56.49,1
小港機場接送,機場接送｜小港機場至高雄市區專車接送,19394,2,30.43,2
小火車,從墨爾本出發的普芬比利蒸汽小火車、森林步道和亞拉河谷探索之旅 | 維多利亞州,547537,68,100.0,1
小火車,日本京都｜嵐山・嵯峨野小火車單程票｜嵯峨ー龜岡區間,131948,2,53.57,2
小琉球,屏東東港- 小琉球來回船票｜泰富航運,100243,1363,21.36,1
小琉球,屏東小琉球租機車 ｜尚美行租車｜小琉球套票組合,104397,734,18.51,2
小琉球,小琉球接駁｜高雄-東港接駁｜小琉球船票接駁套餐＆船票機車套餐,123288,334,14.19,3
小琉球,藍白航線｜小琉球船票｜屏東東港漁港 - 小琉球來回船票,123925,192,15.32,4
小琉球,小琉球 | 遊艇浮潛跳水 & 獨木舟 & SUP & 龍舟 SUP,126628,158,4.83,5
小琉球,小琉球三天兩夜住宿｜船票＆機車＆住宿＆浮潛＆保險｜雙人、四人房套裝行程,150624,154,15.72,6
小琉球,小琉球租電動機車｜ 乙順機車行,116869,129,9.77,7
小琉球,小琉球熊潛水浮潛體驗｜花瓶岩＆龍蝦洞＆美人洞（三擇一）海龜共游｜加贈活動拍攝照片,23499,125,12.93,8
小琉球,小琉球海盜 SUP・水上自行車 ・獨木舟｜星空導覽・SUP＋浮潛二合一｜贈空拍服務,122688,119,12.44,9
小琉球,小琉球租機車｜擎翔租賃｜小琉球船票＆電動車套票,119055,108,13.74,10
小琉球 機車,小琉球接駁｜高雄-東港接駁｜小琉球船票接駁套餐＆船票機車套餐,123288,11,32.79,1
小琉球 機車,高鐵假期｜屏東小琉球．機車環島2日,284426,10,11.54,2
小琉球 機車,小琉球租機車｜擎翔租賃｜小琉球船票＆電動車套票,119055,6,40.68,3
小琉球 機車,小琉球租電動機車｜ 乙順機車行,116869,5,31.82,4
小琉球 機車,屏東小琉球租機車 ｜尚美行租車｜小琉球套票組合,104397,4,40.79,5
小琉球 浮潛,【保證成行】屏東小琉球｜浮潛多人同行優惠｜含拍照,131735,6,35.29,1
小琉球 浮潛,小琉球熊潛水浮潛體驗｜花瓶岩＆龍蝦洞＆美人洞（三擇一）海龜共游｜加贈活動拍攝照片,23499,5,44.74,2
小琉球 潛水,小琉球 | 遊艇浮潛跳水 & 獨木舟 & SUP & 龍舟 SUP,126628,18,8.7,1
小琉球sup,小琉球海盜 SUP・水上自行車 ・獨木舟｜星空導覽・SUP＋浮潛二合一｜贈空拍服務,122688,24,48.53,1
小琉球sup,屏東小琉球｜海洋體驗團｜SUP立槳體驗｜鯨緯渡海洋俱樂部｜贈送空拍照,122749,10,41.46,2
小琉球sup,【限時8.8折】小琉球 SUP｜寵物友善｜ 小海龜水上活動,122946,5,14.29,3
小琉球機車,屏東小琉球租機車 ｜速達海灣機車行,144262,48,41.35,1
小琉球機車,屏東小琉球租機車 ｜尚美行租車｜小琉球套票組合,104397,35,48.89,2
小琉球機車,小琉球接駁｜高雄-東港接駁｜小琉球船票接駁套餐＆船票機車套餐,123288,34,29.15,3
小琉球機車,小琉球租機車｜擎翔租賃｜小琉球船票＆電動車套票,119055,12,39.42,4
小琉球機車,小琉球｜City Jumper 電動機車｜免駕照租車｜船票+機車海陸套餐,526525,6,23.08,5
小琉球機車,小琉球租機車｜飛翔租車行,133312,3,34.31,6
小琉球機車,小琉球租電動機車｜ 乙順機車行,116869,2,45.86,7
小琉球浮潛,小琉球熊潛水浮潛體驗｜花瓶岩＆龍蝦洞＆美人洞（三擇一）海龜共游｜加贈活動拍攝照片,23499,42,47.42,1
小琉球浮潛,小琉球 | 透明獨木舟 & 浮潛 | 東海岸獨木舟俱樂部,115981,20,15.53,2
小琉球浮潛,小琉球海盜 SUP・水上自行車 ・獨木舟｜星空導覽・SUP＋浮潛二合一｜贈空拍服務,122688,10,20.24,3
小琉球浮潛,【限時8.8折】小琉球浮潛｜美人洞 & 花瓶岩 & 龍蝦洞與海龜共遊｜含拍照｜寵物友善｜小海龜水上活動,104748,3,23.73,4
小琉球潛水,小琉球｜熊潛水水肺潛水體驗｜一對一教學免潛水證照,23476,73,47.78,1
小琉球獨木舟,小琉球 | 透明獨木舟 & 浮潛 | 東海岸獨木舟俱樂部,115981,23,50.0,1
小琉球獨木舟,屏東小琉球｜海洋體驗團 | 獨木舟體驗｜鯨緯渡海洋俱樂部｜贈送空拍照,127241,12,43.75,2
小琉球獨木舟,屏東｜小琉球SUP立槳、透明獨木舟｜推薦蟹老闆｜夕陽｜免費拍照｜空拍,154467,7,35.29,3
小琉球租車,屏東小琉球租機車 ｜尚美行租車｜小琉球套票組合,104397,36,45.38,1
小琉球租車,小琉球租機車｜飛翔租車行,133312,3,38.82,2
小琉球租車,小琉球租電動機車｜ 乙順機車行,116869,1,30.85,3
小琉球船,屏東東港- 小琉球來回船票｜泰富航運,100243,21,42.86,1
小琉球船,小琉球租機車｜擎翔租賃｜小琉球船票＆電動車套票,119055,15,50.0,2
小琉球船,藍白航線｜小琉球船票｜屏東東港漁港 - 小琉球來回船票,123925,10,37.84,3
小琉球船票,屏東東港- 小琉球來回船票｜泰富航運,100243,298,47.61,1
小琉球船票,小琉球接駁｜高雄-東港接駁｜小琉球船票接駁套餐＆船票機車套餐,123288,61,20.72,2
小琉球船票,藍白航線｜小琉球船票｜屏東東港漁港 - 小琉球來回船票,123925,29,31.34,3
小琉球船票,小琉球租機車｜擎翔租賃｜小琉球船票＆電動車套票,119055,14,20.11,4
小琉球船票,小琉球｜City Jumper 電動機車｜免駕照租車｜船票+機車海陸套餐,526525,7,17.54,5
小琉球船票,小琉球租電動機車｜ 乙順機車行,116869,2,12.07,6
小豆島,小豆島經典一日遊｜小豆島橄欖公園＆寒霞溪＆二十四隻眼睛電影村＆小豆島大觀音,182965,82,44.15,1
小豆島,日本香川｜高松／姬路 - 小豆島・輪渡優惠船票｜客用／車用,104291,11,15.03,2
